날짜,대여 자전거 수,시간(시),온도(°C),습도(%),풍속(m/s),가시거리(10m),태양 복사 에너지(MJ/m²),강수여부,적설여부,계절,공휴일 여부
2018-02-06,172,12,-8.2,31,2.7,1858,2.09,비 아님,눈 아님,겨울,공휴일 아님
2018-10-27,388,7,7.3,65,3.2,2000,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-01-31,403,18,-1.8,35,2.1,2000,0.05,비 아님,눈,겨울,공휴일 아님
2018-02-28,285,10,6.5,53,2.0,518,0.21,비 아님,눈 아님,겨울,공휴일 아님
2018-02-14,213,1,1.3,67,1.2,1738,0.0,비 아님,눈 아님,겨울,공휴일 아님
2018-02-26,402,7,-3.1,68,0.8,1417,0.0,비 아님,눈 아님,겨울,공휴일 아님
2018-06-29,1554,16,29.0,57,2.3,987,2.36,비 아님,눈 아님,여름,공휴일 아님
2018-01-26,115,13,-13.3,28,2.7,1889,1.26,비 아님,눈,겨울,공휴일 아님
2018-07-31,584,6,27.9,63,0.5,2000,0.01,비 아님,눈 아님,여름,공휴일 아님
2018-04-12,952,9,11.5,43,1.7,1818,1.43,비 아님,눈 아님,봄,공휴일 아님
2018-06-27,2115,17,25.1,70,2.2,796,0.48,비 아님,눈 아님,여름,공휴일 아님
2018-03-30,678,23,12.1,77,1.4,540,0.0,비 아님,눈 아님,봄,공휴일 아님
2018-05-08,287,2,15.5,65,1.3,1953,0.0,비 아님,눈 아님,봄,공휴일 아님
2018-04-07,426,22,3.5,41,2.8,2000,0.0,비 아님,눈 아님,봄,공휴일 아님
2018-05-06,384,14,17.2,85,1.3,2000,0.94,비 아님,눈 아님,봄,공휴일 아님
2018-08-12,703,1,29.4,58,1.5,2000,0.0,비 아님,눈 아님,여름,공휴일 아님
2018-08-27,61,1,20.5,89,0.5,235,0.0,비,눈 아님,여름,공휴일 아님
2018-04-03,156,3,17.0,74,1.7,1294,0.0,비 아님,눈 아님,봄,공휴일 아님
2018-11-08,136,6,10.6,90,1.6,1065,0.0,비,눈 아님,가을,공휴일 아님
2018-03-08,49,0,5.2,83,1.5,733,0.0,비,눈 아님,봄,공휴일 아님
2017-12-02,79,5,-4.0,79,1.5,1202,0.0,비 아님,눈 아님,겨울,공휴일 아님
2018-08-08,614,6,27.6,84,1.2,1123,0.01,비 아님,눈 아님,여름,공휴일 아님
2018-08-12,387,3,28.5,62,1.6,2000,0.0,비 아님,눈 아님,여름,공휴일 아님
2018-01-15,311,12,6.2,64,1.9,549,0.79,비 아님,눈 아님,겨울,공휴일 아님
2017-12-06,58,4,-3.4,75,0.0,1982,0.0,비 아님,눈,겨울,공휴일 아님
2018-10-01,1824,20,15.4,63,2.1,2000,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-08-25,2080,18,27.1,56,3.0,1987,0.87,비 아님,눈 아님,여름,공휴일 아님
2018-09-11,1527,16,25.5,44,1.4,2000,1.0,비 아님,눈 아님,가을,공휴일 아님
2018-07-13,836,10,27.4,70,2.4,1335,1.28,비 아님,눈 아님,여름,공휴일 아님
2018-03-06,1246,18,8.7,28,3.2,2000,0.49,비 아님,눈 아님,봄,공휴일 아님
2018-07-22,569,13,36.7,33,1.8,1911,3.24,비 아님,눈 아님,여름,공휴일 아님
2018-02-03,211,17,-5.6,32,4.6,2000,0.53,비 아님,눈 아님,겨울,공휴일 아님
2018-10-13,512,2,8.0,74,0.5,1786,0.0,비 아님,눈 아님,가을,공휴일 아님
2017-12-25,176,22,-1.3,53,1.7,2000,0.0,비 아님,눈 아님,겨울,공휴일
2018-09-22,1409,13,24.9,32,3.9,2000,2.57,비 아님,눈 아님,가을,공휴일 아님
2018-01-29,80,0,-9.3,45,0.7,1976,0.0,비 아님,눈 아님,겨울,공휴일 아님
2018-10-18,1122,14,18.7,39,1.3,2000,1.66,비 아님,눈 아님,가을,공휴일 아님
2018-06-08,2797,19,24.5,63,3.1,970,0.46,비 아님,눈 아님,여름,공휴일 아님
2018-07-01,18,19,21.9,96,1.2,509,0.01,비,눈 아님,여름,공휴일 아님
2018-05-27,2307,17,23.5,32,3.2,1925,1.01,비 아님,눈 아님,봄,공휴일 아님
2018-03-02,375,13,2.3,22,3.1,1627,2.83,비 아님,눈 아님,봄,공휴일 아님
2018-10-22,2111,8,9.7,58,0.6,1559,0.22,비 아님,눈 아님,가을,공휴일 아님
2018-08-27,328,8,21.3,97,1.3,1029,0.17,비,눈 아님,여름,공휴일 아님
2017-12-31,22,5,-0.8,85,2.8,329,0.0,비 아님,눈,겨울,공휴일
2018-08-29,243,2,24.2,91,3.6,1735,0.0,비 아님,눈 아님,여름,공휴일 아님
2018-04-14,43,10,7.7,94,1.0,685,0.28,비,눈 아님,봄,공휴일 아님
2018-01-03,299,16,-0.4,30,2.0,2000,0.62,비 아님,눈 아님,겨울,공휴일 아님
2018-08-08,1783,21,29.7,71,3.2,1934,0.0,비 아님,눈 아님,여름,공휴일 아님
2018-01-09,166,22,-4.2,67,1.6,503,0.0,비 아님,눈 아님,겨울,공휴일 아님
2018-09-10,2090,21,22.5,48,1.4,2000,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-08-15,1350,22,28.6,67,1.0,2000,0.0,비 아님,눈 아님,여름,공휴일
2018-01-03,637,18,-3.1,39,2.1,2000,0.0,비 아님,눈 아님,겨울,공휴일 아님
2018-01-04,603,18,-2.6,38,1.4,1604,0.0,비 아님,눈 아님,겨울,공휴일 아님
2018-11-14,1239,21,9.8,52,0.5,1255,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-03-11,288,23,4.2,34,1.7,1476,0.0,비 아님,눈 아님,봄,공휴일 아님
2018-10-25,1188,12,18.2,37,1.4,1861,2.25,비 아님,눈 아님,가을,공휴일 아님
2018-04-06,27,2,7.3,96,1.0,337,0.0,비,눈 아님,봄,공휴일 아님
2018-01-21,216,11,1.9,25,1.0,1493,0.78,비 아님,눈 아님,겨울,공휴일 아님
2018-01-21,177,1,-0.8,58,0.4,400,0.0,비 아님,눈 아님,겨울,공휴일 아님
2018-07-28,314,14,34.4,65,1.8,960,1.75,비,눈 아님,여름,공휴일 아님
2018-11-30,1003,19,4.2,34,2.6,1894,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-09-27,1189,12,23.2,42,1.4,2000,2.73,비 아님,눈 아님,가을,공휴일 아님
2018-04-01,147,4,12.1,69,0.3,827,0.0,비 아님,눈 아님,봄,공휴일 아님
2018-04-17,110,4,7.6,52,0.4,1935,0.0,비 아님,눈 아님,봄,공휴일 아님
2018-07-22,526,9,30.5,54,0.9,1907,1.71,비 아님,눈 아님,여름,공휴일 아님
2018-10-30,847,13,9.8,33,1.8,1937,2.3,비 아님,눈 아님,가을,공휴일 아님
2018-05-25,1121,9,19.5,44,1.3,995,1.88,비 아님,눈 아님,봄,공휴일 아님
2018-07-31,695,1,30.2,57,0.7,2000,0.0,비 아님,눈 아님,여름,공휴일 아님
2018-10-24,1904,17,17.0,47,2.2,1989,0.59,비 아님,눈 아님,가을,공휴일 아님
2018-02-08,126,1,-8.5,60,1.2,1908,0.0,비 아님,눈 아님,겨울,공휴일 아님
2018-10-15,1183,15,20.4,43,1.7,690,1.43,비 아님,눈 아님,가을,공휴일 아님
2018-10-14,1261,21,13.8,66,2.4,1897,0.0,비 아님,눈 아님,가을,공휴일 아님
2017-12-19,225,20,-4.9,55,2.0,2000,0.0,비 아님,눈,겨울,공휴일 아님
2018-07-30,1646,8,28.8,56,1.4,2000,1.08,비 아님,눈 아님,여름,공휴일 아님
2018-11-13,789,11,11.4,46,0.8,876,1.57,비 아님,눈 아님,가을,공휴일 아님
2018-11-15,883,13,15.1,37,1.9,990,1.74,비 아님,눈 아님,가을,공휴일 아님
2018-03-20,95,3,4.7,44,3.8,2000,0.0,비 아님,눈 아님,봄,공휴일 아님
2017-12-18,116,14,0.5,76,0.9,364,0.17,비 아님,눈,겨울,공휴일 아님
2018-01-20,219,20,2.9,66,1.2,173,0.0,비 아님,눈 아님,겨울,공휴일 아님
2018-04-30,1019,13,23.3,45,1.8,684,2.96,비 아님,눈 아님,봄,공휴일 아님
2018-07-21,292,5,25.0,78,0.3,1474,0.0,비 아님,눈 아님,여름,공휴일 아님
2018-11-17,626,0,4.2,76,2.1,870,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-06-12,2309,22,20.0,70,1.0,2000,0.0,비 아님,눈 아님,여름,공휴일 아님
2017-12-05,172,6,-7.4,34,3.2,2000,0.0,비 아님,눈 아님,겨울,공휴일 아님
2018-03-11,776,18,9.4,22,2.9,1995,0.55,비 아님,눈 아님,봄,공휴일 아님
2018-07-14,307,4,25.1,82,1.5,1336,0.0,비 아님,눈 아님,여름,공휴일 아님
2018-08-10,708,1,26.9,84,0.2,1061,0.0,비 아님,눈 아님,여름,공휴일 아님
2018-06-20,576,2,19.6,78,0.8,662,0.0,비 아님,눈 아님,여름,공휴일 아님
2018-02-04,98,20,-8.2,28,3.5,2000,0.0,비 아님,눈 아님,겨울,공휴일 아님
2018-04-24,77,5,9.4,93,1.3,2000,0.0,비 아님,눈 아님,봄,공휴일 아님
2018-03-02,414,22,0.5,38,0.9,1907,0.0,비 아님,눈 아님,봄,공휴일 아님
2017-12-08,131,2,-4.3,53,1.0,1918,0.0,비 아님,눈 아님,겨울,공휴일 아님
2018-09-29,290,6,14.6,81,1.0,2000,0.0,비 아님,눈 아님,가을,공휴일 아님
2017-12-06,412,15,5.5,31,3.1,1968,0.72,비 아님,눈 아님,겨울,공휴일 아님
2018-09-07,1346,7,20.3,74,1.8,1372,0.07,비 아님,눈 아님,가을,공휴일 아님
2018-06-25,1437,23,27.2,55,0.7,920,0.0,비 아님,눈 아님,여름,공휴일 아님
2018-01-24,125,14,-11.1,26,3.8,1980,1.25,비 아님,눈,겨울,공휴일 아님
2018-11-01,1269,20,9.9,53,1.7,1868,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-03-06,79,4,-0.5,75,0.6,1967,0.0,비 아님,눈 아님,봄,공휴일 아님
2018-08-13,724,12,33.4,54,2.6,1648,2.09,비 아님,눈 아님,여름,공휴일 아님
2018-06-01,1219,9,23.1,52,1.7,1012,1.88,비 아님,눈 아님,여름,공휴일 아님
2018-10-29,1987,18,9.4,51,3.4,2000,0.02,비 아님,눈 아님,가을,공휴일 아님
2018-11-14,517,1,6.5,60,0.5,1788,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-02-19,392,15,6.3,35,2.6,991,1.2,비 아님,눈 아님,겨울,공휴일 아님
2018-05-19,320,3,10.7,73,1.3,2000,0.0,비 아님,눈 아님,봄,공휴일 아님
2018-04-22,429,8,16.3,40,0.8,1982,0.25,비 아님,눈 아님,봄,공휴일 아님
2018-04-14,633,21,9.1,76,3.5,1113,0.0,비 아님,눈 아님,봄,공휴일 아님
2018-01-03,286,15,-1.1,29,2.8,1976,0.96,비 아님,눈 아님,겨울,공휴일 아님
2018-02-24,58,5,1.8,84,2.7,214,0.0,비 아님,눈 아님,겨울,공휴일 아님
2018-11-14,612,0,7.0,54,0.9,1862,0.0,비 아님,눈 아님,가을,공휴일 아님
2017-12-20,97,6,-8.2,66,0.9,1718,0.0,비 아님,눈,겨울,공휴일 아님
2018-02-20,356,12,4.0,23,3.5,1785,2.03,비 아님,눈 아님,겨울,공휴일 아님
2018-03-12,771,21,8.7,49,1.7,464,0.0,비 아님,눈 아님,봄,공휴일 아님
2018-05-31,1343,23,20.5,62,2.2,1903,0.0,비 아님,눈 아님,봄,공휴일 아님
2018-01-03,308,7,-6.9,48,2.4,1974,0.0,비 아님,눈 아님,겨울,공휴일 아님
2018-03-11,171,2,4.7,78,1.5,466,0.0,비 아님,눈 아님,봄,공휴일 아님
2018-11-17,655,22,4.4,43,1.1,2000,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-01-14,302,17,4.5,51,1.1,1244,0.17,비 아님,눈 아님,겨울,공휴일 아님
2018-11-10,167,6,9.5,85,0.6,304,0.0,비 아님,눈 아님,가을,공휴일 아님
2017-12-07,198,0,1.4,92,0.5,240,0.0,비 아님,눈,겨울,공휴일 아님
2018-11-11,758,13,9.8,70,1.7,360,0.33,비 아님,눈 아님,가을,공휴일 아님
2018-01-25,141,20,-13.5,33,2.4,2000,0.0,비 아님,눈,겨울,공휴일 아님
2018-04-17,421,1,9.0,36,1.0,1994,0.0,비 아님,눈 아님,봄,공휴일 아님
2018-08-12,1117,19,32.0,76,2.1,692,0.1,비,눈 아님,여름,공휴일 아님
2018-02-26,46,3,-1.9,67,1.0,1575,0.0,비 아님,눈 아님,겨울,공휴일 아님
2018-07-17,692,1,25.8,78,0.4,2000,0.0,비 아님,눈 아님,여름,공휴일 아님
2018-06-22,710,6,18.2,83,0.6,448,0.06,비 아님,눈 아님,여름,공휴일 아님
2018-04-27,170,5,9.9,69,1.1,808,0.0,비 아님,눈 아님,봄,공휴일 아님
2018-06-29,2099,17,28.5,60,2.6,1014,1.33,비 아님,눈 아님,여름,공휴일 아님
2018-07-07,396,6,19.5,61,1.5,2000,0.03,비 아님,눈 아님,여름,공휴일 아님
2018-11-17,969,14,9.7,34,1.9,1786,0.8,비 아님,눈 아님,가을,공휴일 아님
2018-05-28,2140,21,21.8,50,2.1,1950,0.0,비 아님,눈 아님,봄,공휴일 아님
2018-06-25,968,11,27.8,46,1.3,912,1.77,비 아님,눈 아님,여름,공휴일 아님
2018-01-11,251,19,-10.9,44,3.0,2000,0.0,비 아님,눈 아님,겨울,공휴일 아님
2018-08-20,766,11,31.2,45,1.9,1810,2.72,비 아님,눈 아님,여름,공휴일 아님
2018-08-26,188,5,20.7,88,0.6,1100,0.0,비 아님,눈 아님,여름,공휴일 아님
2018-07-22,587,2,26.8,63,0.6,2000,0.0,비 아님,눈 아님,여름,공휴일 아님
2017-12-24,149,3,5.2,82,0.8,190,0.0,비 아님,눈 아님,겨울,공휴일
2018-04-15,349,1,7.1,78,3.6,1662,0.0,비 아님,눈 아님,봄,공휴일 아님
2018-10-12,706,0,8.2,61,1.3,2000,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-01-31,229,21,-3.4,40,0.9,2000,0.0,비 아님,눈,겨울,공휴일 아님
2018-10-20,1249,21,13.3,55,2.0,1554,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-01-23,96,0,-5.3,77,3.8,894,0.0,비 아님,눈,겨울,공휴일 아님
2018-01-28,134,19,-6.0,31,3.6,2000,0.0,비 아님,눈 아님,겨울,공휴일 아님
2018-11-20,861,15,11.9,18,3.3,1848,1.32,비 아님,눈 아님,가을,공휴일 아님
2018-11-10,223,4,9.5,87,0.6,266,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-01-31,124,7,-3.5,83,1.6,953,0.0,비 아님,눈,겨울,공휴일 아님
2018-07-19,672,6,23.3,83,0.2,875,0.02,비 아님,눈 아님,여름,공휴일 아님
2018-09-13,655,6,20.3,71,1.6,2000,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-04-07,123,2,1.8,81,2.9,325,0.0,비 아님,눈 아님,봄,공휴일 아님
2018-10-26,753,0,12.5,57,0.9,1877,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-06-30,481,19,24.3,95,0.5,958,0.11,비,눈 아님,여름,공휴일 아님
2018-10-07,589,8,14.6,71,1.0,1896,0.43,비 아님,눈 아님,가을,공휴일 아님
2018-05-28,1131,9,21.7,48,1.1,1806,1.92,비 아님,눈 아님,봄,공휴일 아님
2018-04-19,254,7,7.7,48,0.4,1110,0.19,비 아님,눈 아님,봄,공휴일 아님
2018-01-10,214,21,-9.4,47,2.0,2000,0.0,비 아님,눈 아님,겨울,공휴일 아님
2018-11-24,62,10,0.4,97,1.8,207,0.0,비 아님,눈,가을,공휴일 아님
2018-08-21,2830,18,30.3,56,1.7,2000,0.8,비 아님,눈 아님,여름,공휴일 아님
2018-03-24,494,10,7.2,43,1.5,559,0.42,비 아님,눈 아님,봄,공휴일 아님
2018-10-26,147,14,12.7,95,1.9,255,0.09,비,눈 아님,가을,공휴일 아님
2018-01-22,181,20,-0.8,85,2.9,836,0.0,비 아님,눈,겨울,공휴일 아님
2018-03-13,705,14,18.3,43,2.2,1509,2.43,비 아님,눈 아님,봄,공휴일 아님
2018-05-24,1902,20,20.0,46,2.6,1414,0.05,비 아님,눈 아님,봄,공휴일 아님
2017-12-12,46,4,-11.6,47,2.1,1982,0.0,비 아님,눈 아님,겨울,공휴일 아님
2017-12-28,103,6,-5.5,24,0.5,2000,0.0,비 아님,눈 아님,겨울,공휴일 아님
2018-05-30,1732,22,17.3,76,1.7,801,0.0,비 아님,눈 아님,봄,공휴일 아님
2018-07-22,632,15,37.5,33,2.0,1816,2.32,비 아님,눈 아님,여름,공휴일 아님
2018-06-27,1145,12,24.1,73,2.2,992,2.15,비 아님,눈 아님,여름,공휴일 아님
2018-10-16,1618,21,14.3,72,1.0,1374,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-03-28,723,13,17.5,54,3.1,1065,1.63,비 아님,눈 아님,봄,공휴일 아님
2018-08-06,613,12,33.2,59,2.6,1289,2.37,비 아님,눈 아님,여름,공휴일 아님
2017-12-25,244,13,-1.5,33,3.8,2000,1.18,비 아님,눈 아님,겨울,공휴일
2017-12-21,316,15,4.4,46,1.4,1113,0.78,비 아님,눈,겨울,공휴일 아님
2018-04-14,122,14,8.9,94,1.3,1129,0.29,비,눈 아님,봄,공휴일 아님
2018-11-23,1101,17,5.4,19,0.5,2000,0.27,비 아님,눈 아님,가을,공휴일 아님
2018-06-20,714,6,19.4,83,1.6,448,0.03,비 아님,눈 아님,여름,공휴일 아님
2018-06-03,977,11,26.7,30,1.1,1782,2.83,비 아님,눈 아님,여름,공휴일 아님
2018-11-04,1077,20,12.7,59,1.2,1177,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-07-24,1968,19,33.1,57,2.2,1670,0.44,비 아님,눈 아님,여름,공휴일 아님
2018-11-30,761,14,7.8,20,2.2,2000,1.67,비 아님,눈 아님,가을,공휴일 아님
2018-02-14,606,8,2.1,65,1.1,1559,0.01,비 아님,눈 아님,겨울,공휴일 아님
2018-05-30,570,1,18.8,84,0.5,488,0.0,비 아님,눈 아님,봄,공휴일 아님
2018-10-18,1203,15,19.0,38,1.9,2000,1.72,비 아님,눈 아님,가을,공휴일 아님
2018-04-25,1382,22,15.2,35,1.2,1999,0.0,비 아님,눈 아님,봄,공휴일 아님
2018-02-23,283,12,5.3,70,0.9,226,1.73,비 아님,눈,겨울,공휴일 아님
2018-06-24,1801,22,23.9,72,0.8,1098,0.0,비 아님,눈 아님,여름,공휴일 아님
2017-12-29,67,5,0.7,66,0.7,687,0.0,비 아님,눈 아님,겨울,공휴일 아님
2018-08-23,584,13,31.0,53,1.9,2000,0.79,비 아님,눈 아님,여름,공휴일 아님
2018-10-17,1088,12,16.2,29,2.5,1935,2.45,비 아님,눈 아님,가을,공휴일 아님
2018-05-17,182,11,20.4,98,0.9,300,0.25,비,눈 아님,봄,공휴일 아님
2018-07-07,760,2,20.7,58,1.5,2000,0.0,비 아님,눈 아님,여름,공휴일 아님
2018-07-03,1308,7,23.5,86,0.2,1908,0.38,비 아님,눈 아님,여름,공휴일 아님
2018-06-24,1064,14,31.6,34,2.9,1050,3.12,비 아님,눈 아님,여름,공휴일 아님
2018-10-21,848,0,11.2,62,0.0,1613,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-03-12,1066,8,3.8,47,0.8,1229,0.06,비 아님,눈 아님,봄,공휴일 아님
2018-07-09,40,23,20.4,96,0.6,1137,0.0,비,눈 아님,여름,공휴일 아님
2018-06-04,596,1,20.7,47,0.9,1987,0.0,비 아님,눈 아님,여름,공휴일 아님
2017-12-23,237,23,5.5,80,0.6,185,0.0,비 아님,눈 아님,겨울,공휴일 아님
2018-07-12,593,6,25.6,93,1.1,852,0.01,비 아님,눈 아님,여름,공휴일 아님
2018-07-11,157,3,24.5,97,0.8,263,0.0,비,눈 아님,여름,공휴일 아님
2018-06-27,1243,14,24.7,72,2.9,720,1.45,비 아님,눈 아님,여름,공휴일 아님
2018-02-06,36,3,-11.6,35,3.2,1992,0.0,비 아님,눈 아님,겨울,공휴일 아님
2018-08-22,1990,8,25.7,66,0.9,1976,0.64,비 아님,눈 아님,여름,공휴일 아님
2018-10-14,1593,13,18.1,32,1.5,1684,2.21,비 아님,눈 아님,가을,공휴일 아님
2018-10-19,1939,17,18.5,35,2.2,2000,0.68,비 아님,눈 아님,가을,공휴일 아님
2018-06-19,1363,15,26.7,42,2.6,1634,1.89,비 아님,눈 아님,여름,공휴일 아님
2018-04-05,38,7,7.1,94,2.2,572,0.0,비,눈 아님,봄,공휴일 아님
2018-05-25,201,5,14.3,75,0.6,635,0.0,비 아님,눈 아님,봄,공휴일 아님
2018-06-13,1478,11,24.5,51,1.5,1333,1.97,비 아님,눈 아님,여름,공휴일 아님
2018-06-25,264,3,22.0,83,0.5,684,0.0,비 아님,눈 아님,여름,공휴일 아님
2018-05-13,72,5,13.5,98,0.8,105,0.0,비 아님,눈 아님,봄,공휴일 아님
2017-12-26,65,5,-2.9,77,0.8,1833,0.0,비 아님,눈 아님,겨울,공휴일 아님
2018-06-08,2337,21,21.2,77,1.7,638,0.0,비 아님,눈 아님,여름,공휴일 아님
2018-06-03,423,7,18.0,54,0.7,1997,0.51,비 아님,눈 아님,여름,공휴일 아님
2018-01-31,34,4,-2.4,82,1.5,877,0.0,비 아님,눈,겨울,공휴일 아님
2018-08-28,218,5,22.5,96,0.3,1605,0.0,비 아님,눈 아님,여름,공휴일 아님
2018-11-17,315,7,0.8,77,0.9,1300,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-09-17,1487,7,18.5,88,1.4,695,0.08,비 아님,눈 아님,가을,공휴일 아님
2018-01-07,128,2,-4.4,53,0.3,1594,0.0,비 아님,눈 아님,겨울,공휴일 아님
2018-06-21,1473,16,28.5,42,3.1,1622,2.62,비 아님,눈 아님,여름,공휴일 아님
2018-07-14,1682,22,27.6,70,2.7,1994,0.0,비 아님,눈 아님,여름,공휴일 아님
2018-01-05,67,3,-5.5,56,1.1,1453,0.0,비 아님,눈 아님,겨울,공휴일 아님
2018-02-28,19,19,2.5,95,1.9,838,0.0,비 아님,눈 아님,겨울,공휴일 아님
2018-11-19,190,2,5.4,65,0.7,1230,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-11-22,691,22,1.1,33,2.5,2000,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-02-25,482,13,6.1,22,2.4,1710,2.5,비 아님,눈 아님,겨울,공휴일 아님
2018-06-28,1391,7,22.7,81,0.4,866,0.4,비 아님,눈 아님,여름,공휴일 아님
2018-06-06,1251,23,20.1,77,3.1,797,0.0,비 아님,눈 아님,여름,공휴일
2018-07-20,822,12,32.6,51,2.1,800,3.21,비 아님,눈 아님,여름,공휴일 아님
2018-07-03,1156,9,25.7,76,0.8,1920,1.11,비 아님,눈 아님,여름,공휴일 아님
2018-03-27,636,15,19.9,45,2.7,676,1.79,비 아님,눈 아님,봄,공휴일 아님
2018-10-19,981,11,16.4,35,1.1,2000,2.13,비 아님,눈 아님,가을,공휴일 아님
2017-12-25,94,8,-4.9,44,3.0,2000,0.0,비 아님,눈 아님,겨울,공휴일
2018-05-19,213,4,10.5,73,1.2,2000,0.0,비 아님,눈 아님,봄,공휴일 아님
2018-04-13,973,13,19.0,15,1.4,2000,2.02,비 아님,눈 아님,봄,공휴일 아님
2018-09-09,2033,19,24.1,56,2.5,2000,0.04,비 아님,눈 아님,가을,공휴일 아님
2018-07-28,1158,22,29.0,74,0.9,1652,0.0,비 아님,눈 아님,여름,공휴일 아님
2018-05-18,210,7,16.6,98,0.6,219,0.01,비,눈 아님,봄,공휴일 아님
2018-09-10,1249,15,27.6,38,1.4,2000,2.09,비 아님,눈 아님,가을,공휴일 아님
2018-11-30,768,15,7.0,20,3.3,1994,1.21,비 아님,눈 아님,가을,공휴일 아님
2018-05-14,1885,21,20.5,67,1.4,357,0.0,비 아님,눈 아님,봄,공휴일 아님
2018-06-06,1940,16,27.9,47,2.8,824,2.36,비 아님,눈 아님,여름,공휴일
2018-04-01,1201,14,17.5,67,2.1,832,0.42,비 아님,눈 아님,봄,공휴일 아님
2018-11-08,395,0,12.9,70,1.8,2000,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-11-24,507,1,2.4,30,1.3,2000,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-03-17,109,6,0.8,63,1.0,2000,0.0,비 아님,눈 아님,봄,공휴일 아님
2018-08-16,1660,8,28.2,68,1.3,2000,0.41,비 아님,눈 아님,여름,공휴일 아님
2017-12-15,658,8,-6.6,64,1.1,791,0.0,비 아님,눈 아님,겨울,공휴일 아님
2018-04-25,1958,19,18.2,36,3.5,2000,0.29,비 아님,눈 아님,봄,공휴일 아님
2018-08-05,309,8,27.5,95,0.7,404,0.14,비,눈 아님,여름,공휴일 아님
2018-04-06,447,21,4.0,67,3.0,794,0.0,비 아님,눈 아님,봄,공휴일 아님
2018-11-19,88,4,4.5,67,0.9,1175,0.0,비 아님,눈 아님,가을,공휴일 아님
2018-01-06,105,7,-6.6,65,1.0,1320,0.0,비 아님,눈 아님,겨울,공휴일 아님
2018-05-13,139,6,13.5,98,0.4,251,0.01,비 아님,눈 아님,봄,공휴일 아님
2018-09-10,1064,14,27.8,37,1.4,1983,2.67,비 아님,눈 아님,가을,공휴일 아님
2018-06-01,3088,18,28.5,36,3.0,1981,1.21,비 아님,눈 아님,여름,공휴일 아님
2018-04-16,132,5,5.3,73,0.8,1474,0.0,비 아님,눈 아님,봄,공휴일 아님
2017-12-04,807,18,-2.1,29,3.9,2000,0.0,비 아님,눈 아님,겨울,공휴일 아님
2018-05-30,1187,12,23.2,64,3.0,1305,2.08,비 아님,눈 아님,봄,공휴일 아님
2018-06-13,847,2,18.4,75,0.6,1986,0.0,비 아님,눈 아님,여름,공휴일 아님
2018-08-15,761,15,37.4,38,1.4,2000,1.72,비 아님,눈 아님,여름,공휴일
2018-05-16,404,19,21.9,97,2.2,196,0.01,비 아님,눈 아님,봄,공휴일 아님
2018-07-26,1273,23,29.0,79,1.2,971,0.0,비 아님,눈 아님,여름,공휴일 아님
2018-02-27,72,5,0.6,50,0.1,1026,0.0,비 아님,눈 아님,겨울,공휴일 아님
2018-06-13,2288,15,25.5,50,2.2,1025,0.47,비 아님,눈 아님,여름,공휴일 아님
2018-09-05,937,11,26.4,47,2.9,2000,2.38,비 아님,눈 아님,가을,공휴일 아님
